"","data$Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds","HorseId","JockeyId","TrainerID"
"21878","08.02.2020","Sha Tin","Gress","C Schofield","Australia","P F Yiu","Handicap",4,1400,967000,6,60,4,83.2,4,8,115,21,25701,8655,6700
"21879","25.03.2020","Happy Valley","Gress","K C Leung","Australia","P F Yiu","Handicap",5,1200,967000,5,60,4,70.73,3,6,116,NA,25701,8656,6700
"21880","15.04.2020","Happy Valley","Gress","K C Leung","Australia","P F Yiu","Handicap",2,1200,967000,7,59,4,70.92,0,10,102,14,25701,8656,6700
"21881","27.05.2020","Sha Tin","Dirt","N Callan","Australia","P F Yiu","Handicap",1,1200,967000,10,59,4,72.59,2,12,69,41,25701,8651,6700
"21882","27.01.2019","Sha Tin","Gress","P-C Boudot","New Zealand","CS Shum","Handicap",2,1000,920000,11,57,3,58.74,0,13,93,99,25702,8688,6685
"21883","24.02.2019","Sha Tin","Gress","A Sanna","New Zealand","CS Shum","Handicap",3,1200,920000,6,57,3,71.06,2,11,107,99,25702,8672,6685
"21884","10.03.2019","Sha Tin","Gress","A Sanna","New Zealand","CS Shum","Handicap",3,1400,920000,3,56,3,84.86,1,10,96,95,25702,8672,6685
"21885","24.03.2019","Sha Tin","Gress","G van Niekerk","New Zealand","CS Shum","Handicap",5,1400,920000,2,54,3,83.05,1,4,112,63,25702,8831,6685
"21886","22.04.2019","Sha Tin","Gress","G van Niekerk","New Zealand","CS Shum","Handicap",3,1400,920000,1,55,3,82.08,1,2,113,12,25702,8831,6685
"21887","26.05.2019","Sha Tin","Gress","A Domeyer","New Zealand","CS Shum","Handicap",9,1600,920000,12,55,3,96.18,2,5,117,11,25702,8881,6685
"21888","16.06.2019","Sha Tin","Gress","Z Purton","New Zealand","CS Shum","Handicap",4,1600,920000,7,55,3,94.93,1,5,109,NA,25702,8650,6685
"21889","07.07.2019","Sha Tin","Gress","K Teetan","New Zealand","CS Shum","Handicap",6,1600,920000,10,54,3,94.92,2,3,113,NA,25702,8652,6685
"21890","12.10.2019","Sha Tin","Gress","G van Niekerk","New Zealand","CS Shum","Handicap",4,1400,967000,13,54,3,82.67,0,8,99,NA,25702,8831,6685
"21891","20.10.2019","Sha Tin","Gress","G van Niekerk","New Zealand","CS Shum","Handicap",5,1600,967000,12,53,3,94.64,2,5,113,NA,25702,8831,6685
"21892","09.11.2019","Sha Tin","Gress","G van Niekerk","New Zealand","CS Shum","Handicap",8,1600,967000,14,53,3,94.74,2,4,111,NA,25702,8831,6685
"21893","23.11.2019","Sha Tin","Gress","G van Niekerk","New Zealand","CS Shum","Handicap",4,1600,967000,4,54,3,95.11,1,7,106,NA,25702,8831,6685
"21894","21.12.2019","Sha Tin","Gress","A Badel","New Zealand","CS Shum","Handicap",6,1800,967000,7,52,3,108.99,3,7,106,NA,25702,8665,6685
"21895","11.01.2020","Sha Tin","Gress","G van Niekerk","New Zealand","CS Shum","Handicap",2,1600,725000,9,60,4,96.13,0,2,111,NA,25702,8831,6685
"21896","08.02.2020","Sha Tin","Gress","Tony Piccone","New Zealand","CS Shum","Handicap",2,1800,725000,8,60,4,109.79,3,9,109,4,25702,8829,6685
"21897","03.05.2020","Sha Tin","Gress","M Chadwick","New Zealand","CS Shum","Handicap",7,1600,967000,2,51,4,94.82,1,4,107,NA,25702,8663,6685
"21898","07.06.2020","Sha Tin","Gress","Joao Moreira","New Zealand","CS Shum","Handicap",4,1800,725000,5,60,4,110.32,0,7,107,NA,25702,8443,6685
"21899","27.01.2019","Sha Tin","Gress","H Bowman","Great Britain","F C Lor","Handicap",9,1200,1380000,8,60,4,69.8,0,8,127,12,25703,8666,6726
"21900","17.02.2019","Sha Tin","Gress","K Teetan","Great Britain","F C Lor","Handicap",10,1400,1380000,2,60,4,82.91,3,9,129,11,25703,8652,6726
"21901","02.03.2019","Sha Tin","Gress","K Teetan","Great Britain","F C Lor","Handicap",7,1200,1380000,5,60,4,69.69,0,2,129,NA,25703,8652,6726
"21902","24.03.2019","Sha Tin","Gress","K Teetan","Great Britain","F C Lor","Handicap",8,1200,1380000,2,60,4,69.7,2,2,132,NA,25703,8652,6726
"21903","28.04.2019","Sha Tin","Gress","G van Niekerk","Great Britain","F C Lor","Handicap",10,1200,1950000,5,52,4,68.74,2,1,131,NA,25703,8831,6726
"21904","02.06.2019","Sha Tin","Gress","G van Niekerk","Great Britain","F C Lor","Handicap",11,1200,1950000,13,57,4,69.35,4,3,139,NA,25703,8831,6726
"21905","23.06.2019","Sha Tin","Gress","G van Niekerk","Great Britain","F C Lor","Handicap",3,1400,3250000,3,52,4,81.16,0,1,130,3,25703,8831,6726
"21906","20.10.2019","Sha Tin","Gress","G van Niekerk","Great Britain","F C Lor","Handicap",9,1400,2100000,3,60,4,81.62,1,12,128,NA,25703,8831,6726
"21907","09.11.2019","Sha Tin","Gress","C Y Ho","Great Britain","F C Lor","Handicap",7,1400,2800000,11,58,4,81.37,3,13,127,12,25703,8659,6726
"21908","27.01.2020","Sha Tin","Gress","K Teetan","Great Britain","F C Lor","Handicap",10,1400,2800000,9,57,5,81.88,2,6,135,61,25703,8652,6726
"21909","08.02.2020","Sha Tin","Gress","K Teetan","Great Britain","F C Lor","Handicap",7,1600,2100000,6,59,5,94.78,1,9,130,16,25703,8652,6726
"21910","14.03.2020","Sha Tin","Gress","G van Niekerk","Great Britain","F C Lor","Handicap",8,1600,2800000,7,52,5,93.96,2,9,131,13,25703,8831,6726
"21911","05.04.2020","Sha Tin","Gress","K Teetan","Great Britain","F C Lor","Non-handicap",3,1600,4250000,2,56,5,94.21,1,5,135,62,25703,8652,6726
"21912","27.01.2019","Sha Tin","Gress","P-C Boudot","Frankrike","CS Shum","Handicap",9,1200,1380000,3,59,4,70.03,0,10,122,99,25704,8688,6685
"21913","27.02.2019","Happy Valley","Gress","A Sanna","Frankrike","CS Shum","Handicap",7,1650,1380000,1,59,4,101.16,0,9,111,31,25704,8672,6685
"21914","23.06.2019","Sha Tin","Gress","M F Poon","Frankrike","CS Shum","Handicap",7,1000,1380000,10,56,4,57.33,0,12,97,199,25704,8658,6685
"21915","08.09.2019","Sha Tin","Gress","H W Lai","Frankrike","CS Shum","Handicap",7,1200,1450000,3,56,4,69.09,0,8,117,264,25704,8664,6685
"21916","21.09.2019","Sha Tin","Gress","H W Lai","Frankrike","CS Shum","Handicap",8,1600,1450000,6,57,4,94.43,2,8,121,110,25704,8664,6685
"21917","31.05.2020","Sha Tin","Gress","V Borges","Frankrike","CS Shum","Handicap",4,1200,1450000,9,55,5,73.26,1,11,63,36,25704,8905,6685
"21918","27.01.2019","Sha Tin","Gress","M L Yeung","Australia","K H Ting","Handicap",9,1200,1380000,7,56,4,69.67,3,7,130,23,25705,8661,6819
"21919","10.03.2019","Sha Tin","Gress","U Rispoli","Australia","K H Ting","Handicap",10,1200,1380000,10,58,4,70.12,2,4,126,NA,25705,8662,6819
"21920","07.04.2019","Sha Tin","Gress","U Rispoli","Australia","K H Ting","Handicap",10,1400,1380000,3,57,4,82.65,2,8,123,21,25705,8662,6819
"21921","05.05.2019","Sha Tin","Gress","K C Leung","Australia","K H Ting","Handicap",5,1400,1380000,6,57,4,84.17,2,5,119,NA,25705,8656,6819
"21922","16.06.2019","Sha Tin","Gress","K C Leung","Australia","K H Ting","Handicap",6,1400,1380000,8,54,4,81.97,0,9,116,40,25705,8656,6819
"21923","12.10.2019","Sha Tin","Gress","C Y Ho","Australia","K H Ting","Handicap",10,1400,1450000,3,53,4,81.52,0,3,117,16,25705,8659,6819
"21924","09.11.2019","Sha Tin","Gress","C Y Ho","Australia","K H Ting","Handicap",10,1400,1450000,8,54,4,83,3,12,105,NA,25705,8659,6819
"21925","11.12.2019","Happy Valley","Gress","C Schofield","Australia","K H Ting","Handicap",6,1650,1450000,2,54,4,100.26,4,5,121,NA,25705,8655,6819
"21926","15.01.2020","Happy Valley","Gress","Silvestre De Sousa","Australia","K H Ting","Handicap",7,1650,1450000,9,53,5,99.39,4,7,118,12,25705,4340,6819
"21927","05.02.2020","Happy Valley","Gress","H N Wong","Australia","K H Ting","Handicap",7,1650,1450000,9,51,5,99.64,1,4,110,27,25705,8660,6819
"21928","14.03.2020","Sha Tin","Gress","H N Wong","Australia","K H Ting","Handicap",6,1400,1450000,13,51,5,81.86,4,7,119,39,25705,8660,6819
"21929","18.03.2020","Happy Valley","Gress","Joao Moreira","Australia","K H Ting","Handicap",4,1650,967000,11,60,5,99.67,4,6,127,NA,25705,8443,6819
"21930","15.04.2020","Happy Valley","Gress","Joao Moreira","Australia","K H Ting","Handicap",3,1650,967000,4,59,5,100.52,4,6,117,NA,25705,8443,6819
"21931","17.05.2020","Sha Tin","Gress","C Schofield","Australia","K H Ting","Handicap",5,1400,967000,5,59,5,82.61,2,11,112,11,25705,8655,6819
"21932","27.01.2019","Sha Tin","Gress","W M Lai","Irland","CH Yip","Handicap",9,1200,1380000,2,56,5,71.08,0,14,104,91,25706,8674,6687
"21933","17.02.2019","Sha Tin","Gress","W M Lai","Irland","CH Yip","Handicap",8,1400,1380000,8,56,5,83.6,3,12,111,99,25706,8674,6687
"21934","02.03.2019","Sha Tin","Dirt","R Bayliss","Irland","CH Yip","Handicap",6,1200,1380000,5,57,5,70.03,2,12,108,99,25706,8864,6687
"21935","20.03.2019","Happy Valley","Gress","G van Niekerk","Irland","CH Yip","Handicap",7,1200,1380000,12,54,5,71.22,3,11,102,191,25706,8831,6687
"21936","31.03.2019","Sha Tin","Gress","H N Wong","Irland","CH Yip","Handicap",7,1200,1380000,4,51,5,70.1,1,5,113,340,25706,8660,6687
"21937","14.04.2019","Sha Tin","Gress","H N Wong","Irland","CH Yip","Handicap",8,1200,1380000,1,51,5,72.29,0,11,95,61,25706,8660,6687
"21938","01.05.2019","Happy Valley","Gress","H N Wong","Irland","CH Yip","Handicap",1,1000,920000,3,59,5,58.14,2,10,111,45,25706,8660,6687
"21939","15.05.2019","Happy Valley","Gress","T H So","Irland","CH Yip","Handicap",1,1000,920000,7,58,5,58.18,2,7,112,110,25706,8667,6687
"21940","05.06.2019","Happy Valley","Gress","T H So","Irland","CH Yip","Handicap",3,1000,920000,5,57,5,58.66,0,11,97,86,25706,8667,6687
"21941","26.06.2019","Happy Valley","Gress","H T Mo","Irland","CH Yip","Handicap",1,1000,920000,6,55,5,57.65,0,11,97,113,25706,8657,6687
"21942","14.07.2019","Sha Tin","Gress","V Borges","Irland","CH Yip","Handicap",3,1400,920000,11,55,5,83.02,2,8,108,61,25706,8905,6687
"21943","01.09.2019","Sha Tin","Gress","Joao Moreira","Irland","CH Yip","Handicap",5,1400,967000,8,54,5,82.18,0,2,112,NA,25706,8443,6687
"21944","21.09.2019","Sha Tin","Gress","A Sanna","Irland","CH Yip","Handicap",5,1400,967000,7,54,5,83.07,0,12,95,16,25706,8672,6687
"21945","06.10.2019","Sha Tin","Dirt","R Bayliss","Irland","CH Yip","Handicap",6,1650,967000,6,54,5,103.78,5,12,79,27,25706,8864,6687
"21946","03.11.2019","Sha Tin","Gress","G van Niekerk","Irland","CH Yip","Handicap",5,1400,967000,14,54,5,81.86,3,8,111,18,25706,8831,6687
"21947","20.11.2019","Happy Valley","Gress","G van Niekerk","Irland","CH Yip","Handicap",2,1200,967000,5,53,5,70.14,1,4,109,NA,25706,8831,6687
"21948","11.12.2019","Happy Valley","Gress","K Teetan","Irland","CH Yip","Handicap",5,1200,967000,8,52,5,70.09,3,4,113,11,25706,8652,6687
"21949","11.01.2020","Sha Tin","Gress","K Teetan","Irland","P O'Sullivan","Handicap",6,1400,967000,3,52,6,82.91,0,2,106,NA,25706,8652,6691
"21950","02.02.2020","Sha Tin","Gress","K Teetan","Irland","P O'Sullivan","Handicap",4,1400,967000,7,53,6,81.88,2,2,113,NA,25706,8652,6691
"21951","23.02.2020","Sha Tin","Gress","K Teetan","Irland","P O'Sullivan","Handicap",6,1400,967000,3,54,6,82.36,3,1,118,NA,25706,8652,6691
"21952","18.03.2020","Happy Valley","Gress","K Teetan","Irland","P O'Sullivan","Handicap",4,1650,967000,7,56,6,99.66,4,5,121,NA,25706,8652,6691
"21953","05.04.2020","Sha Tin","Gress","Blake Shinn","Irland","P O'Sullivan","Handicap",4,1400,967000,5,56,6,83.35,3,5,116,NA,25706,8778,6691
"21954","17.05.2020","Sha Tin","Gress","N Callan","Irland","P O'Sullivan","Handicap",5,1400,967000,3,57,6,81.72,2,3,118,NA,25706,8651,6691
"21955","14.06.2020","Sha Tin","Gress","N Callan","Irland","P O'Sullivan","Handicap",5,1400,967000,8,56,6,81.65,3,2,118,NA,25706,8651,6691
"21956","27.01.2019","Sha Tin","Gress","S Clipperton","New Zealand","D Hall","Handicap",10,1400,1380000,13,60,4,82.75,1,8,122,99,25707,8653,6519
"21957","17.02.2019","Sha Tin","Gress","M F Poon","New Zealand","D Hall","Handicap",10,1400,1380000,6,59,4,83.28,3,13,125,48,25707,8658,6519
"21958","28.04.2019","Sha Tin","Gress","M Chadwick","New Zealand","D Hall","Handicap",9,1400,1380000,13,59,4,83.24,3,14,117,170,25707,8663,6519
"21959","18.05.2019","Sha Tin","Gress","C Y Ho","New Zealand","D Hall","Handicap",9,1600,1380000,3,59,4,95.23,0,10,116,60,25707,8659,6519
"21960","02.06.2019","Sha Tin","Gress","T H So","New Zealand","D Hall","Handicap",10,1400,1380000,9,58,4,83.19,3,11,115,207,25707,8667,6519
"21961","16.06.2019","Sha Tin","Gress","T H So","New Zealand","D Hall","Handicap",10,1800,1380000,10,56,4,107.76,0,6,120,206,25707,8667,6519
"21962","06.10.2019","Sha Tin","Gress","M F Poon","New Zealand","D Hall","Handicap",8,1400,1450000,12,55,4,82.5,1,9,116,55,25707,8658,6519
"21963","23.10.2019","Happy Valley","Gress","Joao Moreira","New Zealand","D Hall","Handicap",7,1650,1450000,10,55,4,100.45,0,9,111,10,25707,8443,6519
"21964","20.11.2019","Happy Valley","Gress","M F Poon","New Zealand","D Hall","Handicap",8,1650,1450000,1,54,4,99.59,0,6,115,13,25707,8658,6519
"21965","11.12.2019","Happy Valley","Gress","A Badel","New Zealand","D Hall","Handicap",6,1650,1450000,5,52,4,100.14,0,3,114,NA,25707,8665,6519
"21966","08.01.2020","Happy Valley","Gress","Joao Moreira","New Zealand","D Hall","Handicap",7,1800,1450000,12,54,5,109.11,1,5,118,NA,25707,8443,6519
"21967","29.03.2020","Sha Tin","Gress","M Chadwick","New Zealand","D Hall","Handicap",3,1200,1450000,1,51,5,70.14,0,4,112,15,25707,8663,6519
"21968","19.04.2020","Sha Tin","Gress","M Chadwick","New Zealand","D Hall","Handicap",10,1400,1450000,11,52,5,81.57,3,3,121,39,25707,8663,6519
"21969","03.05.2020","Sha Tin","Gress","Blake Shinn","New Zealand","D Hall","Handicap",7,1600,967000,8,60,5,94.78,1,3,118,10,25707,8778,6519
"21970","24.05.2020","Sha Tin","Gress","C L Chau","New Zealand","D Hall","Handicap",3,1600,967000,11,56,5,95.8,3,10,109,7,25707,9113,6519
"21971","27.01.2019","Sha Tin","Gress","K C Leung","Great Britain","P F Yiu","Handicap",10,1400,1380000,1,57,4,83.76,0,14,104,41,25708,8656,6700
"21972","10.02.2019","Sha Tin","Dirt","N Callan","Great Britain","P F Yiu","Handicap",9,1200,1380000,6,59,4,71.26,2,12,93,99,25708,8651,6700
"21973","14.04.2019","Sha Tin","Gress","C Wong","Great Britain","P F Yiu","Handicap",9,1200,1380000,8,54,4,70.71,0,7,117,139,25708,8774,6700
"21974","28.04.2019","Sha Tin","Gress","K C Leung","Great Britain","P F Yiu","Handicap",2,1200,1380000,14,55,4,70.32,0,10,102,181,25708,8656,6700
"21975","15.05.2019","Happy Valley","Gress","K C Leung","Great Britain","P F Yiu","Handicap",7,1200,1380000,12,54,4,71.03,1,9,111,123,25708,8656,6700
"21976","08.06.2019","Sha Tin","Gress","M F Poon","Great Britain","P F Yiu","Handicap",10,1200,1380000,1,52,4,69.91,0,8,104,96,25708,8658,6700
"21977","01.07.2019","Sha Tin","Gress","M Chadwick","Great Britain","P F Yiu","Handicap",10,1400,1380000,10,53,4,81.79,0,4,114,63,25708,8663,6700
"21978","01.10.2019","Sha Tin","Gress","Joao Moreira","Great Britain","P F Yiu","Handicap",5,1400,967000,8,60,4,82.13,3,4,122,NA,25708,8443,6700
"21979","23.10.2019","Happy Valley","Gress","Joao Moreira","Great Britain","P F Yiu","Handicap",6,1200,967000,2,60,4,70.82,0,11,110,4,25708,8443,6700
"21980","05.04.2020","Sha Tin","Gress","K C Leung","Great Britain","P F Yiu","Handicap",8,1200,967000,6,60,5,70.77,0,5,118,23,25708,8656,6700
"21981","22.04.2020","Happy Valley","Gress","N Callan","Great Britain","P F Yiu","Handicap",2,1200,967000,3,60,5,70.89,1,5,109,NA,25708,8651,6700
"21982","30.01.2019","Happy Valley","Gress","W M Lai","New Zealand","CH Yip","Handicap",2,1200,920000,8,57,3,72.29,4,12,99,95,25709,8674,6687
"21983","17.02.2019","Sha Tin","Gress","W M Lai","New Zealand","CH Yip","Handicap",2,1000,920000,13,57,3,57.51,0,2,118,99,25709,8674,6687
"21984","17.03.2019","Sha Tin","Gress","Z Purton","New Zealand","CH Yip","Handicap",3,1200,920000,6,57,3,71.19,2,13,102,NA,25709,8650,6687
"21985","14.04.2019","Sha Tin","Gress","K C Leung","New Zealand","CH Yip","Handicap",6,1200,920000,2,57,3,71.47,0,8,108,42,25709,8656,6687
"21986","05.05.2019","Sha Tin","Gress","U Rispoli","New Zealand","CH Yip","Handicap",4,1000,920000,5,58,3,58.54,0,10,96,17,25709,8662,6687
"21987","16.06.2019","Sha Tin","Gress","A Sanna","New Zealand","CH Yip","Handicap",3,1000,920000,10,57,3,57.3,0,7,112,34,25709,8672,6687
"21988","12.10.2019","Sha Tin","Dirt","M F Poon","New Zealand","CH Yip","Handicap",6,1200,967000,4,54,3,70.44,3,10,98,13,25709,8658,6687
"21989","23.11.2019","Sha Tin","Gress","M F Poon","New Zealand","CH Yip","Handicap",3,1000,967000,12,53,3,56.68,0,2,112,28,25709,8658,6687
"21990","15.12.2019","Sha Tin","Gress","K Teetan","New Zealand","CH Yip","Handicap",1,1000,967000,7,54,3,57.55,0,7,96,NA,25709,8652,6687
"21991","05.01.2020","Sha Tin","Gress","M F Poon","New Zealand","CH Yip","Handicap",1,1000,967000,6,54,4,57,0,1,115,14,25709,8658,6687
"21992","27.01.2020","Sha Tin","Gress","M F Poon","New Zealand","CH Yip","Handicap",2,1000,967000,9,56,4,57.15,0,4,113,14,25709,8658,6687
"21993","01.03.2020","Sha Tin","Gress","Z Purton","New Zealand","CH Yip","Handicap",1,1000,967000,14,58,4,56.29,0,1,123,NA,25709,8650,6687
"21994","05.04.2020","Sha Tin","Gress","Z Purton","New Zealand","CH Yip","Handicap",1,1000,967000,9,60,4,57.09,0,1,124,NA,25709,8650,6687
"21995","12.04.2020","Sha Tin","Gress","C Schofield","New Zealand","CH Yip","Handicap",9,1000,1450000,8,57,4,57.69,0,12,103,NA,25709,8655,6687
"21996","27.05.2020","Sha Tin","Dirt","M F Poon","New Zealand","CH Yip","Handicap",8,1200,1450000,5,55,4,70.32,2,12,99,32,25709,8658,6687
"21997","31.05.2020","Sha Tin","Gress","Z Purton","New Zealand","CH Yip","Handicap",8,1200,1450000,10,55,4,69.67,2,9,116,16,25709,8650,6687
"21998","30.01.2019","Happy Valley","Gress","Douglas Whyte","Australia","WY So","Handicap",4,1200,920000,1,57,4,70.9,0,6,111,24,25710,8446,6683
"21999","24.02.2019","Sha Tin","Gress","C Schofield","Australia","WY So","Handicap",3,1200,920000,10,57,4,71,0,9,103,61,25710,8655,6683
"22000","24.03.2019","Sha Tin","Gress","K C Leung","Australia","WY So","Handicap",5,1400,920000,6,56,4,84.28,4,12,105,107,25710,8656,6683
"22001","11.05.2019","Sha Tin","Gress","G van Niekerk","Australia","WY So","Handicap",5,1400,920000,13,55,4,82.95,2,8,105,80,25710,8831,6683
"22002","08.06.2019","Sha Tin","Gress","K C Leung","Australia","WY So","Handicap",8,1400,920000,14,54,4,83.51,0,12,95,97,25710,8656,6683
"22003","01.10.2019","Sha Tin","Gress","H T Mo","Australia","WY So","Handicap",1,1200,967000,5,52,4,71.06,1,12,84,139,25710,8657,6683
"22004","20.10.2019","Sha Tin","Gress","M F Poon","Australia","WY So","Handicap",1,1400,725000,6,57,4,84.35,3,14,86,125,25710,8658,6683
"22005","02.02.2020","Sha Tin","Gress","Blake Shinn","Australia","WY So","Handicap",3,1400,725000,14,59,5,83.64,2,11,97,155,25710,8778,6683
