"","data.Date","Track","Surface","Jockey","Country","TrainerName","RaceType","Race.Number","Distance","Prize.money","Starting.position","Jockey.weight","Horse.age","Race.time","Path","Final.place","FGrating","Odds"
"23302","23.02.2020","Sha Tin","Gress","M L Yeung","New Zealand","K H Ting","Handicap",1,1200,725000,3,56,4,70.11,0,7,104,63
"23303","01.04.2020","Sha Tin","Dirt","M L Yeung","New Zealand","K H Ting","Handicap",1,1200,725000,3,55,4,70.16,0,2,102,0
"23304","12.04.2020","Sha Tin","Gress","M L Yeung","New Zealand","K H Ting","Handicap",2,1000,725000,7,56,4,58.92,0,12,85,12
"23305","03.05.2020","Sha Tin","Dirt","M L Yeung","New Zealand","K H Ting","Handicap",2,1200,725000,6,57,4,71.28,1,11,88,0
"23306","07.06.2020","Sha Tin","Gress","C Y Ho","New Zealand","K H Ting","Handicap",1,1200,725000,1,55,4,71.3,0,7,96,11
"23307","31.03.2019","Sha Tin","Gress","Martin Harley","Australia","F C Lor","Handicap",1,1200,920000,5,58,3,70.79,1,6,110,0
"23308","14.04.2019","Sha Tin","Gress","Z Purton","Australia","F C Lor","Handicap",3,1000,920000,10,58,3,56.68,0,3,112,0
"23309","18.05.2019","Sha Tin","Gress","Z Purton","Australia","F C Lor","Handicap",2,1000,920000,14,56,3,55.28,0,1,121,0
"23310","16.06.2019","Sha Tin","Gress","K H Chan","Australia","F C Lor","Handicap",3,1000,920000,6,56,3,57.03,0,4,115,0
"23311","07.07.2019","Sha Tin","Gress","Z Purton","Australia","F C Lor","Handicap",9,1200,920000,5,59,3,69.79,1,1,120,0
"23312","31.03.2019","Sha Tin","Gress","C Schofield","Australia","CS Shum","Handicap",1,1200,920000,1,58,3,70.88,0,7,106,17
"23313","14.04.2019","Sha Tin","Gress","G van Niekerk","Australia","CS Shum","Handicap",4,1400,920000,11,57,3,84.83,3,14,88,122
"23314","05.05.2019","Sha Tin","Gress","R Bayliss","Australia","CS Shum","Handicap",11,1200,920000,8,56,3,72.17,2,12,99,275
"23315","18.05.2019","Sha Tin","Gress","H T Mo","Australia","CS Shum","Handicap",6,1400,920000,7,54,3,83.28,0,13,97,287
"23316","08.06.2019","Sha Tin","Gress","A Domeyer","Australia","CS Shum","Handicap",8,1400,920000,6,54,3,83.44,1,11,98,141
"23317","10.07.2019","Happy Valley","Gress","H N Wong","Australia","CS Shum","Handicap",1,1000,920000,5,51,3,57.87,0,6,99,144
"23318","08.09.2019","Sha Tin","Gress","G van Niekerk","Australia","CS Shum","Handicap",3,1400,725000,11,59,3,83.94,0,11,88,44
"23319","09.10.2019","Happy Valley","Gress","M F Poon","Australia","CS Shum","Handicap",1,1200,725000,12,58,3,71.32,4,6,105,54
"23320","20.10.2019","Sha Tin","Gress","C Y Ho","Australia","CS Shum","Handicap",1,1400,725000,4,56,3,83.17,0,11,92,45
"23321","27.01.2020","Sha Tin","Gress","N Callan","Australia","D Hall","Handicap",1,1200,725000,9,56,4,69.77,2,3,112,36
"23322","02.02.2020","Sha Tin","Gress","N Callan","Australia","D Hall","Handicap",3,1400,725000,3,57,4,82.39,2,4,108,0
"23323","14.03.2020","Sha Tin","Gress","C Y Ho","Australia","D Hall","Handicap",1,1200,725000,6,58,4,70.37,3,4,110,0
"23324","01.04.2020","Sha Tin","Dirt","Blake Shinn","Australia","D Hall","Handicap",3,1650,725000,14,57,4,99.87,2,4,110,0
"23325","09.05.2020","Sha Tin","Gress","Z Purton","Australia","D Hall","Handicap",4,1600,725000,11,57,4,95.91,1,5,106,0
"23326","31.03.2019","Sha Tin","Gress","Z Purton","Australia","F C Lor","Handicap",3,1200,920000,3,58,3,69.92,0,1,118,0
"23327","28.04.2019","Sha Tin","Gress","Z Purton","Australia","F C Lor","Handicap",3,1200,920000,1,60,3,69.53,0,1,119,0
"23328","18.05.2019","Sha Tin","Gress","Z Purton","Australia","F C Lor","Handicap",7,1400,1380000,8,54,3,81.64,2,2,122,0
"23329","20.10.2019","Sha Tin","Gress","G van Niekerk","Australia","F C Lor","Handicap",10,1400,1450000,8,54,3,81.18,0,4,122,15
"23330","09.11.2019","Sha Tin","Gress","Z Purton","Australia","F C Lor","Handicap",10,1400,1450000,6,54,3,81.65,2,4,120,0
"23331","01.12.2019","Sha Tin","Gress","A Badel","Australia","F C Lor","Handicap",10,1400,1450000,3,55,3,82.34,2,10,121,0
"23332","29.12.2019","Sha Tin","Gress","C Schofield","Australia","F C Lor","Handicap",8,1400,1450000,3,54,3,82.48,3,3,122,0
"23333","19.01.2020","Sha Tin","Gress","Joao Moreira","Australia","F C Lor","Handicap",10,1600,1450000,12,55,4,95.4,2,6,117,0
"23334","16.02.2020","Sha Tin","Gress","Joao Moreira","Australia","F C Lor","Handicap",6,1400,1450000,14,54,4,82.91,0,7,116,6
"23335","14.03.2020","Sha Tin","Gress","Joao Moreira","Australia","F C Lor","Handicap",6,1400,1450000,7,54,4,81.67,3,3,123,0
"23336","05.04.2020","Sha Tin","Gress","C Schofield","Australia","F C Lor","Handicap",10,1400,1450000,11,54,4,82.74,4,1,127,14
"23337","03.05.2020","Sha Tin","Gress","C Schofield","Australia","F C Lor","Handicap",11,1400,1450000,2,57,4,82.29,0,9,114,0
"23338","07.06.2020","Sha Tin","Gress","C Schofield","Australia","F C Lor","Handicap",8,1400,1450000,5,56,4,83.74,2,8,112,10
"23339","31.03.2019","Sha Tin","Gress","U Rispoli","Australia","R Gibson","Handicap",7,1200,1380000,7,58,4,70.53,1,11,115,83
"23340","05.05.2019","Sha Tin","Gress","G van Niekerk","Australia","R Gibson","Handicap",8,1000,1380000,1,58,4,59.38,0,11,88,180
"23341","15.05.2019","Happy Valley","Gress","N Callan","Australia","R Gibson","Handicap",5,1000,1380000,10,57,4,57.53,1,6,120,196
"23342","29.05.2019","Happy Valley","Gress","N Callan","Australia","R Gibson","Handicap",6,1000,1380000,11,56,4,57.86,3,9,116,119
"23343","23.06.2019","Sha Tin","Gress","H T Mo","Australia","R Gibson","Handicap",7,1000,1380000,4,54,4,56.61,0,8,107,276
"23344","14.07.2019","Sha Tin","Gress","G van Niekerk","Australia","R Gibson","Handicap",7,1200,1380000,13,54,4,69.73,4,11,117,207
"23345","25.09.2019","Happy Valley","Gress","H N Wong","Australia","R Gibson","Handicap",6,1000,1450000,3,52,4,57.78,2,6,120,196
"23346","16.10.2019","Happy Valley","Gress","H N Wong","Australia","R Gibson","Handicap",7,1200,1450000,4,52,4,69.98,2,5,115,40
"23347","04.12.2019","Happy Valley","Gress","M Chadwick","Australia","CW Chang","Handicap",9,1200,1450000,4,52,4,70.23,2,6,113,52
"23348","08.01.2020","Happy Valley","Gress","K Teetan","Australia","CW Chang","Handicap",1,1200,967000,3,60,5,70.79,0,7,108,0
"23349","12.02.2020","Happy Valley","Gress","K Teetan","Australia","CW Chang","Handicap",3,1200,967000,4,59,5,69.87,0,5,116,25
"23350","08.03.2020","Sha Tin","Gress","K Teetan","Australia","CW Chang","Handicap",3,1400,967000,9,59,5,83.56,1,13,108,44
"23351","15.04.2020","Happy Valley","Gress","V Borges","Australia","CW Chang","Handicap",3,1650,967000,7,57,5,101.41,5,12,108,77
"23352","31.03.2019","Sha Tin","Gress","H T Mo","Australia","K H Ting","Handicap",7,1200,1380000,6,56,3,70.75,0,12,107,208
"23353","01.07.2019","Sha Tin","Gress","V Borges","Australia","K H Ting","Handicap",8,1200,1380000,13,58,3,69.64,4,10,123,209
"23354","08.09.2019","Sha Tin","Dirt","M Chadwick","Australia","K H Ting","Handicap",9,1200,1450000,10,56,3,69.06,0,7,116,255
"23355","21.09.2019","Sha Tin","Dirt","K C Leung","Australia","K H Ting","Handicap",9,1200,1450000,3,55,3,69.48,1,4,119,84
"23356","16.10.2019","Happy Valley","Gress","K C Leung","Australia","K H Ting","Handicap",7,1200,1450000,11,54,3,70.47,3,10,115,30
"23357","06.11.2019","Happy Valley","Gress","K C Leung","Australia","K H Ting","Handicap",8,1000,1450000,10,54,3,57.42,3,2,120,56
"23358","23.11.2019","Sha Tin","Dirt","M Chadwick","Australia","K H Ting","Handicap",5,1200,1450000,8,54,3,70.05,1,9,100,10
"23359","15.01.2020","Happy Valley","Gress","K C Leung","Australia","K H Ting","Handicap",9,1200,1450000,1,53,4,70.04,1,4,108,18
"23360","19.02.2020","Sha Tin","Dirt","K C Leung","Australia","K H Ting","Handicap",6,1200,1450000,3,53,4,69.1,1,4,112,44
"23361","18.03.2020","Happy Valley","Gress","K C Leung","Australia","K H Ting","Handicap",3,1000,1450000,6,53,4,57.35,0,8,108,14
"23362","08.04.2020","Happy Valley","Gress","K C Leung","Australia","K H Ting","Handicap",4,1200,967000,2,60,4,70.58,1,7,115,15
"23363","06.05.2020","Happy Valley","Gress","Z Purton","Australia","K H Ting","Handicap",5,1200,967000,7,60,4,70.77,0,8,110,0
"23364","10.06.2020","Happy Valley","Gress","Z Purton","Australia","K H Ting","Handicap",6,1200,967000,11,59,4,70.62,1,6,110,10
"23365","31.03.2019","Sha Tin","Gress","K Teetan","Australia","P O'Sullivan","Handicap",3,1200,920000,11,58,3,71.27,0,9,99,56
"23366","24.04.2019","Happy Valley","Gress","R Bayliss","Australia","P O'Sullivan","Handicap",4,1200,920000,5,57,3,71.43,2,11,96,142
"23367","11.05.2019","Sha Tin","Gress","M Chadwick","Australia","P O'Sullivan","Handicap",4,1200,920000,12,57,3,71.71,3,11,93,324
"23368","02.06.2019","Sha Tin","Gress","R Bayliss","Australia","P O'Sullivan","Handicap",2,1000,920000,2,55,3,57.89,0,13,74,353
"23369","31.03.2019","Sha Tin","Gress","T H So","Australia","L Ho","Handicap",7,1200,1380000,9,55,3,75.12,0,14,44,281
"23370","05.05.2019","Sha Tin","Gress","T H So","Australia","L Ho","Handicap",8,1000,1380000,14,55,3,60.01,0,13,73,256
"23371","01.07.2019","Sha Tin","Gress","T H So","Australia","L Ho","Handicap",8,1200,1380000,11,54,3,70.91,0,13,91,519
"23372","21.09.2019","Sha Tin","Gress","H W Lai","Australia","L Ho","Handicap",6,1000,1450000,6,54,3,58.97,0,12,83,377
"23373","01.10.2019","Sha Tin","Gress","H W Lai","Australia","L Ho","Handicap",8,1200,1450000,1,52,3,71.25,0,14,81,482
"23374","12.10.2019","Sha Tin","Gress","H W Lai","Australia","L Ho","Handicap",5,1400,967000,13,59,3,86.01,3,14,69,406
"23375","30.10.2019","Happy Valley","Gress","H N Wong","Australia","L Ho","Handicap",3,1650,967000,2,56,3,102.56,0,10,103,156
"23376","06.11.2019","Happy Valley","Gress","T H So","Australia","L Ho","Handicap",5,1800,967000,8,55,3,111.03,2,11,102,172
"23377","11.12.2019","Happy Valley","Gress","H W Lai","Australia","L Ho","Handicap",4,1800,967000,10,55,3,111.54,4,11,109,195
"23378","26.12.2019","Happy Valley","Gress","H W Lai","Australia","L Ho","Handicap",4,1650,967000,9,53,3,101.38,4,9,107,178
"23379","22.01.2020","Happy Valley","Gress","H W Lai","Australia","L Ho","Handicap",1,2200,725000,5,60,4,139.53,6,11,107,122
"23380","19.02.2020","Sha Tin","Dirt","H W Lai","Australia","L Ho","Handicap",2,1650,725000,8,58,4,101.08,6,8,105,165
"23381","11.03.2020","Happy Valley","Gress","H W Lai","Australia","L Ho","Handicap",1,1650,725000,6,56,4,102.33,3,9,102,43
"23382","25.03.2020","Happy Valley","Gress","H W Lai","Australia","L Ho","Handicap",1,1650,725000,5,55,4,102.59,1,10,87,55
"23383","17.05.2020","Sha Tin","Gress","M Chadwick","Australia","KL Man","Handicap",1,2200,725000,14,54,4,136.56,3,6,103,33
"23384","07.06.2020","Sha Tin","Gress","M Chadwick","Australia","KL Man","Handicap",4,1800,725000,1,53,4,109.64,1,1,106,0
"23385","31.03.2019","Sha Tin","Gress","C Schofield","Australia","J Moore","Handicap",7,1200,1380000,2,56,3,70.22,0,8,114,83
"23386","14.04.2019","Sha Tin","Gress","K C Leung","Australia","J Moore","Handicap",9,1200,1380000,7,56,3,72,2,12,105,107
"23387","11.05.2019","Sha Tin","Gress","R Bayliss","Australia","J Moore","Handicap",10,1400,1380000,7,56,3,83.88,1,14,100,223
"23388","08.06.2019","Sha Tin","Gress","K H Chan","Australia","J Moore","Handicap",10,1200,1380000,7,49,3,69.52,3,6,114,68
"23389","26.06.2019","Happy Valley","Gress","Martin Harley","Australia","J Moore","Handicap",6,1650,1380000,11,54,3,100.28,0,9,110,34
"23390","07.07.2019","Sha Tin","Dirt","C Y Ho","Australia","J Moore","Handicap",4,1200,1380000,11,53,3,70.5,4,7,112,18
"23391","14.07.2019","Sha Tin","Gress","K C Leung","Australia","J Moore","Handicap",3,1400,920000,10,60,3,84.34,3,12,100,23
"23392","08.09.2019","Sha Tin","Gress","N Callan","Australia","J Moore","Handicap",4,1200,967000,1,60,3,69.4,0,4,115,18
"23393","21.09.2019","Sha Tin","Gress","N Callan","Australia","J Moore","Handicap",3,1400,967000,5,60,3,82.8,3,8,110,14
"23394","09.10.2019","Happy Valley","Gress","Z Purton","Australia","J Moore","Handicap",3,1200,967000,8,58,3,70.31,0,5,113,0
"23395","23.10.2019","Happy Valley","Gress","N Callan","Australia","J Moore","Handicap",6,1200,967000,5,58,3,69.87,2,2,123,14
"23396","06.11.2019","Happy Valley","Gress","Joao Moreira","Australia","J Moore","Handicap",6,1200,967000,12,58,3,70.52,2,5,116,0
"23397","04.12.2019","Happy Valley","Gress","J McDonald","Australia","J Moore","Handicap",3,1200,967000,7,59,3,70.27,2,4,116,0
"23398","18.12.2019","Happy Valley","Gress","Silvestre De Sousa","Australia","J Moore","Handicap",6,1200,967000,11,59,3,70.1,5,5,124,18
"23399","01.01.2020","Sha Tin","Gress","Silvestre De Sousa","Australia","J Moore","Handicap",5,1400,967000,7,58,4,82.63,2,6,117,16
"23400","08.01.2020","Happy Valley","Gress","Z Purton","Australia","J Moore","Handicap",2,1200,967000,12,57,4,69.85,2,1,122,0
"23401","29.01.2020","Happy Valley","Gress","Z Purton","Australia","J Moore","Handicap",1,1200,967000,2,60,4,70.06,0,1,118,0
"23402","12.02.2020","Happy Valley","Gress","G van Niekerk","Australia","J Moore","Handicap",8,1200,1450000,10,54,4,70.12,1,9,109,21
"23403","11.03.2020","Happy Valley","Gress","Z Purton","Australia","J Moore","Handicap",5,1200,1450000,9,54,4,69.67,0,4,120,0
"23404","25.03.2020","Happy Valley","Gress","Z Purton","Australia","J Moore","Handicap",6,1200,1450000,1,55,4,69.36,0,1,125,0
"23405","15.04.2020","Happy Valley","Gress","Z Purton","Australia","J Moore","Handicap",6,1200,1450000,6,58,4,69.32,0,3,126,0
"23406","29.04.2020","Happy Valley","Gress","Z Purton","Australia","J Moore","Handicap",9,1200,1450000,6,58,4,70.12,2,8,121,0
"23407","20.05.2020","Happy Valley","Gress","K H Chan","Australia","J Moore","Handicap",8,1200,1450000,4,55,4,70.14,2,7,117,24
"23408","03.06.2020","Happy Valley","Gress","K H Chan","Australia","J Moore","Handicap",9,1200,1450000,12,54,4,70.22,2,10,115,26
"23409","31.03.2019","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",4,1200,920000,3,56,3,69.56,1,1,122,0
"23410","28.04.2019","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",2,1200,1380000,12,53,3,69.03,2,1,122,0
"23411","08.06.2019","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",10,1200,1380000,3,55,3,69.09,2,1,124,0
"23412","07.07.2019","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",11,1400,1380000,1,58,3,81.88,0,10,120,0
"23413","01.09.2019","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",7,1200,1450000,8,59,3,68.47,2,1,134,0
"23414","20.10.2019","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",9,1400,2100000,1,52,3,80.29,0,1,133,0
"23415","23.11.2019","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",10,1400,2100000,5,60,3,81.01,2,1,138,0
"23416","01.01.2020","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Handicap",7,1400,3250000,4,53,4,80.7,1,1,136,0
"23417","27.01.2020","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Non-handicap",8,1600,10000000,4,57,4,93.61,0,1,139,0
"23418","23.02.2020","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Non-handicap",7,1800,10000000,7,57,4,105.88,2,1,139,0
"23419","22.03.2020","Sha Tin","Gress","C Y Ho","Australia","KW Lui","Non-handicap",8,2000,20000000,9,57,4,120.15,6,1,142,0
"23420","11.05.2019","Sha Tin","Gress","T H So","Australia","P O'Sullivan","Handicap",5,1400,920000,10,56,3,83.36,0,10,99,169
"23421","16.06.2019","Sha Tin","Gress","N Callan","Australia","P O'Sullivan","Handicap",4,1600,920000,9,57,3,96.28,3,11,99,145
"23422","07.07.2019","Sha Tin","Gress","N Callan","Australia","P O'Sullivan","Handicap",6,1600,920000,2,55,3,95.74,2,10,105,236
"23423","23.11.2019","Sha Tin","Gress","M F Poon","Australia","KL Man","Handicap",4,1600,967000,11,53,3,95.71,0,13,97,114
"23424","15.12.2019","Sha Tin","Gress","H W Lai","Australia","KL Man","Handicap",6,1600,967000,10,52,3,95.66,0,8,100,243
"23425","01.01.2020","Sha Tin","Gress","H W Lai","Australia","KL Man","Handicap",4,1600,967000,8,53,4,96.04,1,6,107,133
"23426","08.03.2020","Sha Tin","Gress","K H Chan","Australia","KL Man","Handicap",1,1400,725000,11,56,4,84.62,0,13,88,12
"23427","31.03.2019","Sha Tin","Gress","Martin Harley","New Zealand","C Fownes","Handicap",6,1400,920000,10,57,3,83.58,2,11,109,52
"23428","22.04.2019","Sha Tin","Gress","M Chadwick","New Zealand","C Fownes","Handicap",3,1400,920000,12,57,3,83.53,1,11,100,128
"23429","29.03.2020","Sha Tin","Gress","N Callan","New Zealand","C Fownes","Handicap",6,1400,967000,3,55,4,83.6,0,8,106,216
"23430","12.04.2020","Sha Tin","Gress","N Callan","New Zealand","C Fownes","Handicap",7,1400,967000,3,55,4,82.73,2,10,111,112
"23431","22.04.2020","Happy Valley","Gress","C Y Ho","New Zealand","C Fownes","Handicap",2,1200,967000,10,54,4,71.07,0,7,98,87
"23432","03.06.2020","Happy Valley","Gress","Joao Moreira","New Zealand","C Fownes","Handicap",3,1650,967000,3,53,4,100.34,4,5,112,0
"23433","21.06.2020","Sha Tin","Gress","M Chadwick","New Zealand","C Fownes","Handicap",2,1200,967000,3,52,4,70.09,0,9,96,0
"23434","31.03.2019","Sha Tin","Gress","K C Leung","Australia","P O'Sullivan","Handicap",6,1400,920000,8,57,3,83.91,0,12,101,248
"23435","22.04.2019","Sha Tin","Dirt","K C Leung","Australia","P O'Sullivan","Handicap",1,1650,920000,5,57,3,99.83,3,10,102,140
"23436","15.05.2019","Happy Valley","Gress","M Chadwick","Australia","P O'Sullivan","Handicap",4,1650,920000,12,56,3,101.39,0,11,106,135
"23437","08.06.2019","Sha Tin","Gress","M L Yeung","Australia","P O'Sullivan","Handicap",6,1800,920000,5,54,3,108.88,0,11,104,265
"23438","03.07.2019","Happy Valley","Gress","M Chadwick","Australia","P O'Sullivan","Handicap",3,1800,920000,11,53,3,109.9,3,6,110,161
"23439","09.11.2019","Sha Tin","Gress","K C Leung","Australia","P O'Sullivan","Handicap",2,1800,725000,3,60,3,108.53,2,7,109,34
"23440","15.12.2019","Sha Tin","Gress","K C Leung","Australia","P O'Sullivan","Handicap",4,1800,725000,11,59,3,109.04,0,6,106,11
"23441","01.01.2020","Sha Tin","Gress","K C Leung","Australia","P O'Sullivan","Handicap",2,1800,725000,7,57,4,108.77,2,2,112,0
"23442","22.01.2020","Happy Valley","Gress","K C Leung","Australia","P O'Sullivan","Handicap",1,2200,725000,4,59,4,138.27,1,3,109,10
"23443","26.02.2020","Happy Valley","Gress","K C Leung","Australia","P O'Sullivan","Handicap",1,1800,725000,11,59,4,109.45,4,3,115,0
"23444","18.03.2020","Happy Valley","Gress","Joao Moreira","Australia","P O'Sullivan","Handicap",1,2200,725000,12,59,4,136.54,1,3,112,0
"23445","12.04.2020","Sha Tin","Gress","Joao Moreira","Australia","P O'Sullivan","Handicap",3,1800,725000,6,60,4,108.12,2,2,115,0
"23446","29.04.2020","Happy Valley","Gress","Joao Moreira","Australia","P O'Sullivan","Handicap",2,1800,725000,2,60,4,109.33,2,1,116,0
"23447","21.06.2020","Sha Tin","Gress","C Schofield","Australia","P O'Sullivan","Handicap",6,2000,967000,5,55,4,122.54,4,6,113,0
"23448","31.03.2019","Sha Tin","Gress","M F Poon","Frankrike","AS Cruz","Handicap",10,1600,1380000,14,57,3,95.63,2,6,124,67
"23449","14.04.2019","Sha Tin","Gress","K Teetan","Frankrike","AS Cruz","Handicap",10,1600,1380000,9,56,3,96.36,0,7,123,0
"23450","28.04.2019","Sha Tin","Gress","Oisin Murphy","Frankrike","AS Cruz","Handicap",9,1400,1380000,8,56,3,82.73,3,12,119,12
"23451","29.05.2019","Happy Valley","Gress","K Teetan","Frankrike","AS Cruz","Handicap",7,1650,1380000,9,55,3,101.29,0,9,111,0
"23452","14.07.2019","Sha Tin","Gress","K Teetan","Frankrike","AS Cruz","Handicap",7,1200,1380000,10,54,3,69.4,0,7,114,20
"23453","01.09.2019","Sha Tin","Gress","Z Purton","Frankrike","AS Cruz","Handicap",10,1400,1450000,3,56,3,81.76,1,2,124,0
"23454","21.09.2019","Sha Tin","Gress","Joao Moreira","Frankrike","AS Cruz","Handicap",8,1600,1450000,1,58,3,93.95,0,6,124,0
"23455","06.10.2019","Sha Tin","Gress","K Teetan","Frankrike","AS Cruz","Handicap",8,1400,1450000,7,58,3,82.47,2,7,122,11
"23456","17.11.2019","Sha Tin","Gress","G van Niekerk","Frankrike","P F Yiu","Handicap",5,1400,1450000,8,57,3,81.93,2,6,121,0
"23457","08.12.2019","Sha Tin","Gress","C Y Ho","Frankrike","P F Yiu","Handicap",2,1800,1450000,4,55,3,107.72,0,2,123,0
"23458","08.01.2020","Happy Valley","Gress","C Y Ho","Frankrike","P F Yiu","Handicap",7,1800,1450000,6,58,4,108.76,2,1,127,0
"23459","27.01.2020","Sha Tin","Gress","C Y Ho","Frankrike","P F Yiu","Handicap",7,2000,1450000,12,59,4,122.14,3,9,122,0
"23460","08.02.2020","Sha Tin","Gress","C Y Ho","Frankrike","P F Yiu","Handicap",5,1800,1450000,13,59,4,106.94,1,1,130,0
"23461","23.02.2020","Sha Tin","Gress","M Chadwick","Frankrike","P F Yiu","Non-handicap",7,1800,10000000,5,57,4,106.59,0,7,129,45
"23462","11.03.2020","Happy Valley","Gress","C Wong","Frankrike","P F Yiu","Handicap",8,1800,1450000,12,58,4,109.9,0,4,124,0
"23463","22.03.2020","Sha Tin","Gress","H W Lai","Frankrike","P F Yiu","Non-handicap",8,2000,20000000,6,57,4,123.07,4,14,116,232
"23464","13.05.2020","Happy Valley","Gress","C Y Ho","Frankrike","P F Yiu","Handicap",8,1800,1450000,2,60,4,109.24,0,5,124,0
